Customer ID,Recency,Frequency,Monetary,future_spend_3m
18166,533,1,175.5,0.0
18167,15,1,498.48,886.3800000000001
18168,85,16,3770.27,0.0
18170,21,8,2553.2000000000003,324.8
18171,8,8,2200.31,237.0
18172,8,43,15553.44,1926.4
18173,108,4,2318.36,378.0
18174,513,1,58.5,104.0
18175,585,1,176.1,0.0
18176,267,1,476.35,0.0
18177,67,8,1913.27,303.6
18178,38,11,6103.74,0.0
18179,161,6,1857.54,690.01
18180,46,2,601.85,1241.9
18181,309,4,823.14,382.8
18182,372,1,291.13,0.0
18183,136,2,632.07,0.0
18185,158,1,304.25,0.0
18186,632,1,329.58,0.0
18187,541,1,724.89,0.0
18188,199,4,1706.15,1574.44
18189,177,2,946.59,457.14
18190,101,5,745.62,0.0
18191,171,2,529.4,0.0
18193,74,3,1207.35,0.0
18194,347,5,3188.2000000000003,973.8399999999999
18195,296,1,101.16,0.0
18196,4,4,1464.31,0.0
18197,485,1,230.1,0.0
18198,10,14,4427.39,998.1700000000001
18199,593,1,344.75,0.0
18200,15,1,163.8,0.0
18201,632,1,447.53000000000003,0.0
18202,109,3,1396.99,0.0
18203,66,4,504.42,0.0
18204,19,2,1367.32,626.38
18206,462,1,314.65999999999997,0.0
18207,408,1,544.47,0.0
18208,475,1,360.08,0.0
18210,176,2,289.85,2478.98
18211,46,2,268.7,331.37
18212,235,2,546.72,0.0
18213,146,1,232.48000000000002,0.0
18214,440,4,1780.34,0.0
18215,346,4,1948.15,299.34000000000003
18217,423,2,323.29,621.75
18218,120,4,1142.0,0.0
18219,58,15,2860.25,702.64
18220,136,6,1921.76,0.0
18221,25,4,1090.19,334.75
18222,2,1,443.0,0.0
18223,6,23,11552.65,2448.2000000000003
18224,173,1,158.95000000000002,0.0
18225,22,21,10275.92,2778.34
18226,30,24,10901.86,977.02
18227,127,2,388.75,0.0
18229,3,22,8738.87,2064.84
18230,3,7,3627.2200000000003,663.84
18231,101,28,6880.97,0.0
18232,67,3,500.62,92.35000000000001
18233,235,1,440.0,0.0
18234,461,1,179.6,0.0
18235,29,2,749.8,1046.68
18236,38,10,1554.3,241.05
18237,1,3,725.55,261.55
18238,424,1,270.92,0.0
18239,128,6,2150.36,0.0
18241,8,15,2263.48,723.51
18242,105,6,2066.8,1538.41
18243,323,1,515.78,0.0
18244,340,2,568.64,0.0
18245,58,19,5430.7300000000005,894.25
18246,142,2,395.62,363.2
18247,324,3,839.73,0.0
18248,32,2,804.02,0.0
18250,219,1,349.27,0.0
18251,354,8,21964.14,4314.72
18252,81,6,1085.32,456.77
18253,552,1,317.88,0.0
18254,490,1,267.9,0.0
18255,365,1,199.85,103.3
18256,297,1,110.7,0.0
18257,23,9,3825.39,774.76
18258,373,6,2059.67,0.0
18259,275,5,2355.9,1962.3000000000002
18260,82,23,9962.11,0.0
18261,5,1,224.8,99.44
18262,49,3,577.54,0.0
18263,65,2,811.4,401.76
18264,408,1,603.25,0.0
18265,67,1,488.55,312.96
18266,343,1,251.1,0.0
18267,582,1,269.37,0.0
18268,43,6,1490.23,0.0
18269,275,1,337.2,0.0
18270,176,2,273.35,171.20000000000002
18271,519,2,680.85,0.0
18272,23,7,3413.85,972.13
18273,5,3,306.0,51.0
18275,487,2,741.85,0.0
18276,302,5,1320.66,335.86
18277,306,4,1069.67,110.38
18278,314,1,240.3,173.9
18279,428,1,231.33999999999997,0.0
18280,187,2,488.15000000000003,0.0
18281,90,2,201.14,0.0
18282,35,1,100.21000000000001,77.84
18283,5,16,1762.44,974.21
18284,341,1,461.68,0.0
18285,570,1,427.0,0.0
18286,386,2,1296.43,0.0
18287,111,5,3110.99,1072.0
