Customer ID,Recency,Frequency,Monetary,Segment,SegmentName
15889,156,8,1806.28,1,VIP Loyalists
15890,394,5,535.65,0,At-Risk Customers
15891,226,1,524.52,1,VIP Loyalists
15892,668,1,128.2,0,At-Risk Customers
15893,481,1,305.28000000000003,0,At-Risk Customers
15894,252,2,420.29,1,VIP Loyalists
15895,149,1,179.17,1,VIP Loyalists
15897,193,2,222.05,1,VIP Loyalists
15898,0,25,5596.31,1,VIP Loyalists
15899,368,1,112.5,0,At-Risk Customers
15900,23,4,900.4,1,VIP Loyalists
15901,16,7,703.22,1,VIP Loyalists
15902,379,1,145.01,0,At-Risk Customers
15903,9,12,8939.84,1,VIP Loyalists
15904,7,1,164.68,1,VIP Loyalists
15905,542,1,114.69,0,At-Risk Customers
15906,19,10,2555.64,1,VIP Loyalists
15907,3,3,967.45,1,VIP Loyalists
15908,490,2,764.57,0,At-Risk Customers
15909,173,1,191.94,1,VIP Loyalists
15910,0,15,2681.8,1,VIP Loyalists
15911,623,8,1702.34,0,At-Risk Customers
15912,177,9,1074.7,1,VIP Loyalists
15913,533,1,6.300000000000001,0,At-Risk Customers
15914,377,2,205.99,0,At-Risk Customers
15915,401,1,429.21,0,At-Risk Customers
15916,15,13,3427.17,1,VIP Loyalists
15917,247,5,560.63,1,VIP Loyalists
15918,190,3,582.88,1,VIP Loyalists
15919,19,2,910.61,1,VIP Loyalists
15920,153,9,571.64,1,VIP Loyalists
15921,172,4,802.11,1,VIP Loyalists
15922,372,1,739.0,0,At-Risk Customers
15923,372,1,254.16,0,At-Risk Customers
15924,730,1,102.82,0,At-Risk Customers
15925,193,1,207.15,1,VIP Loyalists
15926,541,1,134.44,0,At-Risk Customers
15927,646,1,123.39,0,At-Risk Customers
15928,655,1,293.53,0,At-Risk Customers
15929,643,1,594.0,0,At-Risk Customers
15930,66,1,426.63,1,VIP Loyalists
15931,427,1,239.9,0,At-Risk Customers
15932,3,8,2495.87,1,VIP Loyalists
15933,20,3,1107.46,1,VIP Loyalists
15934,417,2,2190.66,0,At-Risk Customers
15935,238,2,416.86,1,VIP Loyalists
15936,378,2,282.79,0,At-Risk Customers
15937,63,1,145.35,1,VIP Loyalists
15938,111,9,734.81,1,VIP Loyalists
15939,89,16,9060.39,1,VIP Loyalists
15940,310,1,35.8,0,At-Risk Customers
15941,636,1,405.0,0,At-Risk Customers
15942,133,1,337.44,1,VIP Loyalists
15943,649,2,271.29,0,At-Risk Customers
15944,276,4,2164.24,0,At-Risk Customers
15945,364,4,827.27,0,At-Risk Customers
15946,502,3,2304.18,0,At-Risk Customers
15947,82,1,1708.24,1,VIP Loyalists
15948,7,3,1509.09,1,VIP Loyalists
15949,16,2,364.72,1,VIP Loyalists
15950,31,10,7180.71,1,VIP Loyalists
15951,8,3,1013.17,1,VIP Loyalists
15952,33,4,806.57,1,VIP Loyalists
15953,14,18,3669.55,1,VIP Loyalists
15954,588,1,190.75,0,At-Risk Customers
15955,23,22,8658.36,1,VIP Loyalists
15956,550,2,617.6,0,At-Risk Customers
15957,31,3,930.1,1,VIP Loyalists
15958,73,4,492.99,1,VIP Loyalists
15959,681,3,579.49,0,At-Risk Customers
15960,373,4,410.95,0,At-Risk Customers
15961,378,1,451.29,0,At-Risk Customers
15962,448,1,295.83,0,At-Risk Customers
15963,19,2,470.76,1,VIP Loyalists
15964,662,1,272.96000000000004,0,At-Risk Customers
15965,16,13,3013.09,1,VIP Loyalists
15966,450,1,426.53,0,At-Risk Customers
15967,22,12,3041.6,1,VIP Loyalists
15968,387,1,418.05,0,At-Risk Customers
15969,2,5,1127.05,1,VIP Loyalists
15970,303,2,1017.32,0,At-Risk Customers
15971,17,18,5902.83,1,VIP Loyalists
15972,455,5,1810.27,0,At-Risk Customers
15973,366,3,988.44,0,At-Risk Customers
15974,38,7,3442.15,1,VIP Loyalists
15975,83,1,371.01,1,VIP Loyalists
15976,164,6,1746.64,1,VIP Loyalists
15977,16,2,1054.73,1,VIP Loyalists
15978,76,3,3279.42,1,VIP Loyalists
15979,602,1,329.22,0,At-Risk Customers
15980,88,7,6593.68,1,VIP Loyalists
15981,24,21,9362.77,1,VIP Loyalists
15982,604,1,324.51,0,At-Risk Customers
15983,21,8,3958.82,1,VIP Loyalists
15984,2,30,8759.32,1,VIP Loyalists
15985,122,7,2715.28,1,VIP Loyalists
15986,29,2,354.42,1,VIP Loyalists
15987,11,8,1682.13,1,VIP Loyalists
15988,18,3,770.09,1,VIP Loyalists
15989,375,2,372.51,0,At-Risk Customers
15990,43,7,2010.05,1,VIP Loyalists
15991,533,1,150.55,0,At-Risk Customers
15992,3,3,896.6,1,VIP Loyalists
15993,8,7,2797.57,1,VIP Loyalists
15994,54,3,1202.18,1,VIP Loyalists
15995,413,1,696.19,0,At-Risk Customers
15996,87,7,1686.9,1,VIP Loyalists
15998,36,16,8308.34,1,VIP Loyalists
15999,735,1,20.4,0,At-Risk Customers
16000,2,3,12393.7,1,VIP Loyalists
16001,380,1,583.39,0,At-Risk Customers
16002,624,1,169.21,0,At-Risk Customers
16003,29,10,5613.83,1,VIP Loyalists
16004,474,5,2146.39,0,At-Risk Customers
16005,11,10,2436.22,1,VIP Loyalists
16006,210,2,347.17,1,VIP Loyalists
16007,47,7,3075.14,1,VIP Loyalists
16008,23,15,5384.13,1,VIP Loyalists
16009,21,4,992.71,1,VIP Loyalists
16010,245,11,1724.06,1,VIP Loyalists
16011,7,29,5880.46,1,VIP Loyalists
16012,34,5,2989.79,1,VIP Loyalists
16013,3,84,57446.44,2,Regular Customers
16014,37,5,1130.27,1,VIP Loyalists
16015,3,3,705.39,1,VIP Loyalists
16016,2,11,2533.94,1,VIP Loyalists
16017,46,5,1553.83,1,VIP Loyalists
16018,38,4,698.13,1,VIP Loyalists
16019,46,27,17465.85,1,VIP Loyalists
16020,16,3,851.01,1,VIP Loyalists
16021,394,2,532.25,0,At-Risk Customers
16022,259,1,628.28,0,At-Risk Customers
16023,45,3,719.81,1,VIP Loyalists
16024,11,3,484.2,1,VIP Loyalists
16025,29,1,439.66,1,VIP Loyalists
16026,42,1,236.09,1,VIP Loyalists
16027,91,15,2048.36,1,VIP Loyalists
16028,595,1,82.2,0,At-Risk Customers
16029,38,107,122209.14,2,Regular Customers
16030,309,1,331.24,0,At-Risk Customers
16031,91,2,548.94,1,VIP Loyalists
16032,455,6,1970.45,0,At-Risk Customers
16033,5,27,10836.13,1,VIP Loyalists
16034,195,6,928.72,1,VIP Loyalists
16035,559,1,217.73,0,At-Risk Customers
16036,86,4,2556.84,1,VIP Loyalists
16037,269,5,1509.34,0,At-Risk Customers
16038,7,3,471.78,1,VIP Loyalists
16039,423,2,456.4,0,At-Risk Customers
16040,64,7,2416.9,1,VIP Loyalists
16041,30,3,3166.4,1,VIP Loyalists
16042,21,8,2265.12,1,VIP Loyalists
16043,37,8,1856.59,1,VIP Loyalists
16044,434,1,340.84000000000003,0,At-Risk Customers
16045,119,8,3434.9300000000003,1,VIP Loyalists
16046,561,1,235.78,0,At-Risk Customers
16047,681,1,107.14,0,At-Risk Customers
16048,372,4,1075.23,0,At-Risk Customers
16049,39,6,1899.68,1,VIP Loyalists
16050,173,3,300.7,1,VIP Loyalists
16051,681,1,188.44,0,At-Risk Customers
16052,53,1,362.06,1,VIP Loyalists
16053,32,6,3634.84,1,VIP Loyalists
16054,144,4,2111.88,1,VIP Loyalists
16055,220,1,134.8,1,VIP Loyalists
16056,44,1,664.85,1,VIP Loyalists
16057,15,10,3854.85,1,VIP Loyalists
16058,405,1,62.7,0,At-Risk Customers
16059,65,12,3217.77,1,VIP Loyalists
16060,400,3,541.95,0,At-Risk Customers
16061,430,1,89.65,0,At-Risk Customers
16062,9,8,2863.45,1,VIP Loyalists
16063,259,1,335.32,0,At-Risk Customers
16064,724,1,111.0,0,At-Risk Customers
16065,364,8,2382.62,0,At-Risk Customers
16066,16,5,1521.87,1,VIP Loyalists
16067,562,3,3395.29,0,At-Risk Customers
16068,593,1,122.93,0,At-Risk Customers
16069,417,1,457.7,0,At-Risk Customers
16070,21,2,852.15,1,VIP Loyalists
16071,44,4,1076.8,1,VIP Loyalists
16072,287,4,4328.89,0,At-Risk Customers
16073,296,1,122.4,0,At-Risk Customers
16074,389,1,265.25,0,At-Risk Customers
16075,502,2,736.9300000000001,0,At-Risk Customers
16076,2,10,2234.73,1,VIP Loyalists
16077,625,1,2300.4,0,At-Risk Customers
16078,283,2,362.99,0,At-Risk Customers
16079,16,3,1352.0,1,VIP Loyalists
16080,81,4,602.5600000000001,1,VIP Loyalists
16081,55,8,4460.18,1,VIP Loyalists
16082,669,1,106.75,0,At-Risk Customers
16083,100,4,2351.42,1,VIP Loyalists
16084,298,1,436.18,0,At-Risk Customers
16085,22,12,2343.53,1,VIP Loyalists
16086,58,10,2864.99,1,VIP Loyalists
16087,388,5,1739.92,0,At-Risk Customers
16088,575,2,1437.43,0,At-Risk Customers
16089,385,2,271.44,0,At-Risk Customers
16090,623,1,205.91,0,At-Risk Customers
16091,154,2,315.06,1,VIP Loyalists
16092,114,6,1587.94,1,VIP Loyalists
16093,106,1,17.0,1,VIP Loyalists
16094,11,11,3695.56,1,VIP Loyalists
16095,455,1,447.05,0,At-Risk Customers
16096,263,4,1584.97,0,At-Risk Customers
16097,239,1,185.05,1,VIP Loyalists
16098,87,14,4448.1,1,VIP Loyalists
16099,49,7,1573.2,1,VIP Loyalists
16100,462,1,582.64,0,At-Risk Customers
16101,70,4,3229.16,1,VIP Loyalists
16102,41,3,1842.14,1,VIP Loyalists
16103,6,22,6191.71,1,VIP Loyalists
16104,61,9,2778.61,1,VIP Loyalists
16105,248,5,2386.19,1,VIP Loyalists
16106,65,1,108.38,1,VIP Loyalists
16107,17,7,3204.1600000000003,1,VIP Loyalists
16108,84,4,2235.92,1,VIP Loyalists
16109,218,3,939.48,1,VIP Loyalists
16110,44,4,1819.27,1,VIP Loyalists
16111,427,1,562.48,0,At-Risk Customers
16112,142,4,195.74,1,VIP Loyalists
16113,182,1,161.38,1,VIP Loyalists
16114,170,1,135.75000000000003,1,VIP Loyalists
16115,9,12,2575.14,1,VIP Loyalists
16116,211,1,612.78,1,VIP Loyalists
16117,189,3,654.4,1,VIP Loyalists
16118,652,1,4376.25,0,At-Risk Customers
16119,7,8,1720.81,1,VIP Loyalists
16120,58,6,3056.91,1,VIP Loyalists
16121,56,5,1477.09,1,VIP Loyalists
16122,72,6,1001.34,1,VIP Loyalists
16123,51,1,307.78,1,VIP Loyalists
16124,316,4,1772.49,0,At-Risk Customers
16125,366,14,4587.65,0,At-Risk Customers
16126,28,15,14646.8,1,VIP Loyalists
16127,38,2,801.31,1,VIP Loyalists
16128,17,11,3801.05,1,VIP Loyalists
16129,406,3,1396.05,0,At-Risk Customers
16130,421,4,987.48,0,At-Risk Customers
16131,51,12,9957.42,1,VIP Loyalists
16132,543,2,664.1999999999999,0,At-Risk Customers
16133,3,56,22992.26,1,VIP Loyalists
16134,21,5,2145.34,1,VIP Loyalists
16135,262,2,819.45,0,At-Risk Customers
16136,59,4,946.8,1,VIP Loyalists
16137,679,1,422.7,0,At-Risk Customers
16138,378,3,910.35,0,At-Risk Customers
16139,18,5,1111.15,1,VIP Loyalists
16140,65,3,1557.6,1,VIP Loyalists
16141,87,2,955.94,1,VIP Loyalists
16142,249,1,535.34,1,VIP Loyalists
16143,2,12,4910.83,1,VIP Loyalists
16144,246,1,175.2,1,VIP Loyalists
16145,8,19,6805.4400000000005,1,VIP Loyalists
16146,156,4,946.38,1,VIP Loyalists
16147,133,5,2398.91,1,VIP Loyalists
16148,295,2,386.62,0,At-Risk Customers
16149,4,3,422.22,1,VIP Loyalists
16150,42,10,4395.59,1,VIP Loyalists
16152,268,1,1829.04,0,At-Risk Customers
16153,49,11,5133.49,1,VIP Loyalists
16155,381,5,796.9,0,At-Risk Customers
16156,8,20,6218.18,1,VIP Loyalists
16157,15,3,656.69,1,VIP Loyalists
16158,521,9,628.32,0,At-Risk Customers
16159,281,4,1232.79,0,At-Risk Customers
16160,64,2,1025.44,1,VIP Loyalists
16161,1,43,12831.8,1,VIP Loyalists
16162,251,1,37.4,0,At-Risk Customers
16163,231,6,2849.58,1,VIP Loyalists
16164,16,3,822.48,1,VIP Loyalists
16165,504,1,79.9,0,At-Risk Customers
16166,427,2,435.83,0,At-Risk Customers
16167,413,5,1386.12,0,At-Risk Customers
16168,10,66,10636.47,1,VIP Loyalists
16169,7,4,1822.97,1,VIP Loyalists
16170,50,20,6869.0,1,VIP Loyalists
16171,58,1,73.2,1,VIP Loyalists
16172,94,8,1884.55,1,VIP Loyalists
16173,15,6,1418.32,1,VIP Loyalists
16174,125,7,2246.75,1,VIP Loyalists
16175,93,7,1836.44,1,VIP Loyalists
16176,420,4,2052.69,0,At-Risk Customers
16177,49,8,2247.31,1,VIP Loyalists
16178,137,2,612.6,1,VIP Loyalists
16179,60,1,215.83,1,VIP Loyalists
16180,99,13,16249.87,1,VIP Loyalists
16181,72,1,305.54,1,VIP Loyalists
16182,71,9,9971.65,1,VIP Loyalists
16183,66,4,1077.81,1,VIP Loyalists
16184,63,6,1158.79,1,VIP Loyalists
16185,16,3,644.72,1,VIP Loyalists
16186,22,26,9026.11,1,VIP Loyalists
16187,31,15,6911.4400000000005,1,VIP Loyalists
16188,44,5,1087.66,1,VIP Loyalists
16189,15,2,215.48,1,VIP Loyalists
16190,39,8,2723.55,1,VIP Loyalists
16191,2,24,15688.02,1,VIP Loyalists
16192,735,1,351.3,0,At-Risk Customers
16193,236,2,630.43,1,VIP Loyalists
16194,374,1,308.6,0,At-Risk Customers
16195,722,1,323.25,0,At-Risk Customers
16196,488,1,93.3,0,At-Risk Customers
16197,468,9,2016.71,0,At-Risk Customers
16198,74,2,1030.0410000000002,1,VIP Loyalists
16199,391,7,942.75,0,At-Risk Customers
16200,3,12,5643.45,1,VIP Loyalists
16201,2,5,2112.12,1,VIP Loyalists
16202,360,9,2501.99,0,At-Risk Customers
16203,58,6,1114.54,1,VIP Loyalists
16204,22,3,944.24,1,VIP Loyalists
16205,30,7,1830.61,1,VIP Loyalists
16206,54,13,2602.32,1,VIP Loyalists
16207,24,1,394.38,1,VIP Loyalists
16208,44,10,3440.45,1,VIP Loyalists
16209,88,9,4146.78,1,VIP Loyalists
16210,1,35,38489.51,1,VIP Loyalists
16211,88,3,1090.59,1,VIP Loyalists
16212,18,4,1293.71,1,VIP Loyalists
16213,78,1,159.0,1,VIP Loyalists
16214,170,4,2038.25,1,VIP Loyalists
16215,80,1,242.35,1,VIP Loyalists
16216,266,1,914.93,0,At-Risk Customers
16217,234,2,304.25,1,VIP Loyalists
16218,29,13,4439.97,1,VIP Loyalists
16219,500,1,40.8,0,At-Risk Customers
16221,36,9,2235.51,1,VIP Loyalists
16222,317,2,1345.22,0,At-Risk Customers
16223,374,2,1102.35,0,At-Risk Customers
16224,56,5,1616.54,1,VIP Loyalists
16225,44,15,2867.4100000000003,1,VIP Loyalists
16226,202,5,672.1700000000001,1,VIP Loyalists
16227,224,3,1027.22,1,VIP Loyalists
16228,384,3,890.8100000000001,0,At-Risk Customers
16229,86,6,2867.86,1,VIP Loyalists
16230,189,2,542.03,1,VIP Loyalists
16231,378,4,1078.22,0,At-Risk Customers
16232,43,7,2712.97,1,VIP Loyalists
16233,70,9,1965.71,1,VIP Loyalists
16234,475,3,333.18,0,At-Risk Customers
16235,40,9,2053.71,1,VIP Loyalists
16236,77,1,432.2,1,VIP Loyalists
16237,436,1,136.65,0,At-Risk Customers
16238,422,1,63.66,0,At-Risk Customers
16239,56,6,1492.2,1,VIP Loyalists
16240,23,2,3718.8,1,VIP Loyalists
16241,9,16,4329.31,1,VIP Loyalists
16242,7,14,7474.4,1,VIP Loyalists
16243,33,2,409.1,1,VIP Loyalists
16244,211,2,2579.38,1,VIP Loyalists
16245,23,3,1413.66,1,VIP Loyalists
16246,459,2,827.25,0,At-Risk Customers
16247,169,1,114.56,1,VIP Loyalists
16248,61,1,152.94,1,VIP Loyalists
16249,52,5,1800.07,1,VIP Loyalists
16250,260,3,791.38,0,At-Risk Customers
16251,511,1,128.31,0,At-Risk Customers
16252,382,1,295.09000000000003,0,At-Risk Customers
16253,66,7,7310.15,1,VIP Loyalists
16254,377,3,985.14,0,At-Risk Customers
16255,16,15,4906.8,1,VIP Loyalists
16256,266,3,1629.37,0,At-Risk Customers
16257,176,1,46.95,1,VIP Loyalists
16258,44,15,11942.52,1,VIP Loyalists
16259,409,3,361.94,0,At-Risk Customers
16260,50,1,1035.45,1,VIP Loyalists
16261,16,6,1059.45,1,VIP Loyalists
16262,377,1,755.15,0,At-Risk Customers
16263,422,1,351.01,0,At-Risk Customers
16264,437,2,837.53,0,At-Risk Customers
16265,8,12,6935.17,1,VIP Loyalists
16266,73,14,1757.95,1,VIP Loyalists
16267,590,1,186.66,0,At-Risk Customers
16268,70,2,667.65,1,VIP Loyalists
16269,437,1,717.57,0,At-Risk Customers
16270,352,1,1141.24,0,At-Risk Customers
16271,2,10,3463.02,1,VIP Loyalists
16272,116,1,411.7,1,VIP Loyalists
16273,647,2,336.04,0,At-Risk Customers
16274,372,1,715.9,0,At-Risk Customers
16275,196,3,2151.11,1,VIP Loyalists
16276,176,3,2629.3900000000003,1,VIP Loyalists
16277,733,1,188.69,0,At-Risk Customers
16278,99,3,1117.84,1,VIP Loyalists
16279,20,9,5705.08,1,VIP Loyalists
16280,724,1,238.05,0,At-Risk Customers
16281,71,3,3424.02,1,VIP Loyalists
16282,339,3,1307.58,0,At-Risk Customers
16283,5,8,4403.82,1,VIP Loyalists
16284,30,3,1029.77,1,VIP Loyalists
16285,645,1,176.9,0,At-Risk Customers
16286,476,2,328.95,0,At-Risk Customers
16287,169,5,1006.98,1,VIP Loyalists
16288,469,1,129.85,0,At-Risk Customers
16289,461,1,136.31,0,At-Risk Customers
16290,464,4,2069.3,0,At-Risk Customers
16291,681,1,117.72,0,At-Risk Customers
16292,121,5,1253.76,1,VIP Loyalists
16293,21,15,4657.95,1,VIP Loyalists
16294,476,1,126.05,0,At-Risk Customers
16295,9,4,1328.55,1,VIP Loyalists
16296,625,4,1313.67,0,At-Risk Customers
16297,268,1,301.9,0,At-Risk Customers
16298,22,7,1085.7,1,VIP Loyalists
16299,476,1,193.65,0,At-Risk Customers
16300,429,3,1392.43,0,At-Risk Customers
16301,736,1,107.33,0,At-Risk Customers
16302,126,1,233.22,1,VIP Loyalists
16303,25,7,7928.27,1,VIP Loyalists
16304,694,1,381.66,0,At-Risk Customers
16305,138,1,361.22,1,VIP Loyalists
16306,213,7,1192.82,1,VIP Loyalists
16307,428,3,1194.92,0,At-Risk Customers
16308,37,7,5120.0,1,VIP Loyalists
16309,105,2,706.57,1,VIP Loyalists
16310,413,2,460.08,0,At-Risk Customers
16311,17,2,616.26,1,VIP Loyalists
16312,431,1,171.15,0,At-Risk Customers
16313,2,2,274.15000000000003,1,VIP Loyalists
16314,389,3,1491.4,0,At-Risk Customers
16315,330,2,402.71,0,At-Risk Customers
16316,63,13,5744.91,1,VIP Loyalists
16317,119,5,2192.51,1,VIP Loyalists
16318,34,1,328.15,1,VIP Loyalists
16319,217,1,404.4,1,VIP Loyalists
16320,171,6,5628.99,1,VIP Loyalists
16321,71,7,604.5500000000001,1,VIP Loyalists
16322,0,2,326.75,1,VIP Loyalists
16323,195,2,353.66,1,VIP Loyalists
16324,127,3,428.68,1,VIP Loyalists
16325,46,12,3597.5,1,VIP Loyalists
16326,5,24,4826.99,1,VIP Loyalists
16327,13,16,10731.34,1,VIP Loyalists
16328,562,1,310.83,0,At-Risk Customers
16329,427,4,1703.07,0,At-Risk Customers
16330,17,7,634.33,1,VIP Loyalists
16331,431,6,2037.7,0,At-Risk Customers
16332,27,11,2010.41,1,VIP Loyalists
16333,7,22,26626.8,1,VIP Loyalists
16334,491,1,277.48,0,At-Risk Customers
16335,551,7,2774.0,0,At-Risk Customers
16336,420,4,3517.69,0,At-Risk Customers
16337,36,1,151.05,1,VIP Loyalists
16338,156,1,214.8,1,VIP Loyalists
16339,283,1,109.95,0,At-Risk Customers
16340,106,3,1526.06,1,VIP Loyalists
16341,24,7,3850.79,1,VIP Loyalists
16342,74,4,322.41,1,VIP Loyalists
16343,15,3,687.0699999999999,1,VIP Loyalists
16344,157,4,842.42,1,VIP Loyalists
16345,43,2,1198.74,1,VIP Loyalists
16346,384,1,224.51,0,At-Risk Customers
16347,10,11,3509.41,1,VIP Loyalists
16348,31,8,1798.22,1,VIP Loyalists
16349,290,1,53.5,0,At-Risk Customers
16350,20,9,2253.89,1,VIP Loyalists
16351,332,13,3330.03,0,At-Risk Customers
16352,17,2,494.44,1,VIP Loyalists
16353,3,38,9999.46,1,VIP Loyalists
16354,62,5,1129.51,1,VIP Loyalists
16355,374,1,416.35,0,At-Risk Customers
16356,197,6,415.87,1,VIP Loyalists
16357,32,4,868.37,1,VIP Loyalists
16358,0,5,2919.65,1,VIP Loyalists
16359,6,16,2697.75,1,VIP Loyalists
16360,4,6,3512.53,1,VIP Loyalists
16361,9,4,896.66,1,VIP Loyalists
16362,31,6,946.94,1,VIP Loyalists
16363,52,1,109.36,1,VIP Loyalists
16364,11,2,707.04,1,VIP Loyalists
16365,17,15,3307.2,1,VIP Loyalists
16366,18,4,1548.13,1,VIP Loyalists
16367,36,3,1362.4,1,VIP Loyalists
16368,1,3,640.21,1,VIP Loyalists
16369,17,7,2664.81,1,VIP Loyalists
16370,81,4,1320.56,1,VIP Loyalists
16371,448,1,157.2,0,At-Risk Customers
16372,32,5,1328.61,1,VIP Loyalists
16373,381,2,309.49,0,At-Risk Customers
16374,65,5,1771.45,1,VIP Loyalists
16375,469,2,104.0,0,At-Risk Customers
16376,8,2,987.01,1,VIP Loyalists
16377,266,2,1308.48,0,At-Risk Customers
16378,246,3,362.95,1,VIP Loyalists
16379,3,4,2157.4,1,VIP Loyalists
16380,60,1,1780.59,1,VIP Loyalists
16381,395,2,258.7,0,At-Risk Customers
16382,407,2,353.1,0,At-Risk Customers
16383,74,7,2974.84,1,VIP Loyalists
16384,89,4,1358.95,1,VIP Loyalists
16385,59,5,1030.61,1,VIP Loyalists
16386,28,3,1102.59,1,VIP Loyalists
16387,322,5,918.55,0,At-Risk Customers
16388,653,1,186.05,0,At-Risk Customers
16389,52,4,1382.07,1,VIP Loyalists
16390,536,3,467.5,0,At-Risk Customers
16391,400,4,1103.61,0,At-Risk Customers
16392,269,3,763.05,0,At-Risk Customers
16393,1,23,5561.66,1,VIP Loyalists
16394,56,5,1555.34,1,VIP Loyalists
16395,60,14,3537.85,1,VIP Loyalists
16396,475,1,137.8,0,At-Risk Customers
16397,627,1,127.88,0,At-Risk Customers
16398,153,2,1705.8,1,VIP Loyalists
16399,18,3,641.82,1,VIP Loyalists
16400,94,9,3159.44,1,VIP Loyalists
16401,0,23,6849.15,1,VIP Loyalists
16402,264,2,511.4,0,At-Risk Customers
16403,311,1,177.5,0,At-Risk Customers
16404,69,1,443.05,1,VIP Loyalists
16405,301,2,167.25,0,At-Risk Customers
16406,18,3,552.68,1,VIP Loyalists
16407,12,14,2821.65,1,VIP Loyalists
16408,590,1,231.93,0,At-Risk Customers
16409,35,12,5709.04,1,VIP Loyalists
16410,733,1,130.32,0,At-Risk Customers
16411,18,4,910.19,1,VIP Loyalists
16412,53,5,647.23,1,VIP Loyalists
16413,56,2,528.98,1,VIP Loyalists
16414,21,5,559.71,1,VIP Loyalists
16415,43,3,719.44,1,VIP Loyalists
16416,26,9,2972.88,1,VIP Loyalists
16417,492,1,35.7,0,At-Risk Customers
16418,44,5,1101.94,1,VIP Loyalists
16419,112,8,1487.42,1,VIP Loyalists
16420,395,1,75.0,0,At-Risk Customers
16421,375,3,526.27,0,At-Risk Customers
16422,16,109,63651.47,2,Regular Customers
16423,24,1,346.12,1,VIP Loyalists
16424,190,2,443.06,1,VIP Loyalists
16425,301,1,302.7,0,At-Risk Customers
16426,1,10,1908.25,1,VIP Loyalists
16427,262,2,241.06,0,At-Risk Customers
16428,413,3,660.28,0,At-Risk Customers
16429,105,1,284.55,1,VIP Loyalists
16430,56,7,1117.94,1,VIP Loyalists
16431,212,3,642.81,1,VIP Loyalists
16432,63,1,287.4,1,VIP Loyalists
16433,27,2,384.52,1,VIP Loyalists
16434,28,12,2741.74,1,VIP Loyalists
16435,511,3,1011.57,0,At-Risk Customers
16436,667,3,329.34,0,At-Risk Customers
16437,380,2,301.25,0,At-Risk Customers
16438,5,5,798.35,1,VIP Loyalists
16439,721,1,310.70000000000005,0,At-Risk Customers
16440,7,6,3856.97,1,VIP Loyalists
16441,66,5,1034.43,1,VIP Loyalists
16442,1,5,899.47,1,VIP Loyalists
16443,520,1,162.24,0,At-Risk Customers
16444,45,17,3656.58,1,VIP Loyalists
16445,33,4,602.73,1,VIP Loyalists
16446,0,2,168472.5,2,Regular Customers
16447,135,3,775.14,1,VIP Loyalists
16448,197,2,367.87,1,VIP Loyalists
16449,197,2,707.69,1,VIP Loyalists
16450,149,3,1505.73,1,VIP Loyalists
16451,87,3,1013.15,1,VIP Loyalists
16452,630,2,332.17,0,At-Risk Customers
16453,530,2,251.71,0,At-Risk Customers
16454,44,4,30.950000000000003,1,VIP Loyalists
16455,63,11,4384.37,1,VIP Loyalists
16456,98,13,6862.91,1,VIP Loyalists
16457,217,1,208.36,1,VIP Loyalists
16458,2,30,5715.34,1,VIP Loyalists
16459,729,1,71.78999999999999,0,At-Risk Customers
16460,27,3,814.72,1,VIP Loyalists
16461,177,3,1615.22,1,VIP Loyalists
16462,73,3,136.0,1,VIP Loyalists
16463,20,4,1422.4,1,VIP Loyalists
16464,19,3,1314.68,1,VIP Loyalists
16465,420,2,746.24,0,At-Risk Customers
16466,33,15,3838.59,1,VIP Loyalists
16467,508,7,2869.16,0,At-Risk Customers
16468,73,3,787.52,1,VIP Loyalists
16469,23,5,828.91,1,VIP Loyalists
16470,51,11,2458.6,1,VIP Loyalists
16471,274,4,1189.98,0,At-Risk Customers
16472,433,2,789.6,0,At-Risk Customers
16473,164,4,470.83,1,VIP Loyalists
16474,6,7,1871.5,1,VIP Loyalists
16475,87,4,544.3,1,VIP Loyalists
16476,431,1,350.35,0,At-Risk Customers
16477,63,11,4320.02,1,VIP Loyalists
16478,24,3,331.0,1,VIP Loyalists
16479,9,2,300.83,1,VIP Loyalists
16480,75,1,769.29,1,VIP Loyalists
16481,681,1,453.38,0,At-Risk Customers
16482,15,1,220.62,1,VIP Loyalists
16483,191,1,139.35,1,VIP Loyalists
16484,173,2,404.3,1,VIP Loyalists
16485,76,5,2294.68,1,VIP Loyalists
16486,537,1,134.36,0,At-Risk Customers
16487,576,2,209.4,0,At-Risk Customers
16488,32,3,498.8,1,VIP Loyalists
16489,379,2,303.7,0,At-Risk Customers
16490,435,1,205.41000000000005,0,At-Risk Customers
16491,46,2,1533.16,1,VIP Loyalists
16492,540,1,385.56,0,At-Risk Customers
16493,79,7,2132.09,1,VIP Loyalists
16494,296,1,826.53,0,At-Risk Customers
16495,2,3,684.41,1,VIP Loyalists
16496,8,6,2330.77,1,VIP Loyalists
16497,49,23,6695.28,1,VIP Loyalists
16498,160,2,100.97,1,VIP Loyalists
16499,359,8,2578.34,0,At-Risk Customers
16500,4,9,843.9100000000001,1,VIP Loyalists
